30,ice,onion,juic,chopped,ju,oat,tea,round,tomato,juice,salt,roll,egg,pepper,chop,black,beef,c,ground,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
478,oil,lengthwise,white,tea,powder,de,sugar,peel,baking,bananas,flour,king,eel,veget,egg,banana,and,c,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,oil,taste,onion,fresh,chopped,vine,ju,minc,vinegarsalt,garlic,white,balsam,tea,water,co,round,leav,de,berri,sugar,salt,broth,celery,red,vinegar,cold,wine,rib,snap,gin,clove,carrot,ribs,cider,junip,veget,pepper,whole,ginger,and,chop,juniper,ribssalt,black,bay,butter,beef,c,chicken,ground,,,,,,,
45,oil,chopped,vanilla,white,tea,powder,de,sugar,salt,extract,baking,mash,bananas,flour,king,veget,egg,banana,chop,pecan,c,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
405,taste,onion,minc,milk,tea,water,round,de,salt,red,zucchini,flour,basil,pepper,black,butter,c,ground,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,chopped,honey,cinnamon,vanilla,tea,round,salt,extract,baking,mash,bananas,king,gin,banana,chop,gra,ripe,grain,Flour,pecan,c,soda,ground,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,chopped,nut,white,tea,powder,de,sugar,salt,baking,mash,flour,king,walnut,egg,of,banana,chop,butter,c,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,oil,onion,ale,fresh,chopped,nut,vine,kale,stem,minc,nutmeg,garlic,balsam,wash,tea,co,round,tin,de,half,salt,broth,red,shallot,sauce,oliv,sauc,container,vinegar,puree,pumpkin,spinach,firm,cheese,pure,ricotta,egg,sage,half-and-half,chees,pepper,package,fir,and,chop,gra,acke,c,chicken,ground,,,,,,,
407,ice,fresh,minc,garlic,co,bone,de,salt,cornstarch,sauce,sauc,boneless,rice,orang,breast,king,clove,marmalad,cooking,veget,orange,star,corn,marmalade,spray,skinless,c,hot,chicken,soy,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,ice,fresh,oat,tea,cross,water,her,salt,ham,slice,cheese,asparagu,goat,kosher,chees,chive,of,asparagus,#NAME?,c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,oil,seasoning,ice,onion,juic,fresh,parsley,chopped,ju,milk,tea,co,flake,bone,buttermilk,juice,de,season,salt,pea,broth,piece,oliv,pie,boneless,cereal,flour,orang,breast,leaf,carrot,orange,corn,chop,sea,skinless,dill,butter,#NAME?,c,chicken,,,,,,,,,,,,,,,,
214,ice,juic,parsley,chopped,mustard,ju,minc,garlic,tea,co,lemon,juice,de,salt,red,piece,pie,zucchini,cod,dab,gin,fillet,clove,carrot,star,chive,pepper,zest,chop,gra,c,,,,,,,,,,,,,,,,,,,,,,,,,,
167,brown,taste,ice,onion,rum,chopped,nut,potato,seed,cube,white,tea,co,spice,apple,powder,de,sugar,peel,salt,sweet,red,wine,green,bacon,crumbl,carrot,cream,eel,appl,squash,pepper,powdersalt,and,five-spice,chop,five-spic,butternut,butter,#NAME?,c,,,,,,,,,,,,,,,,
192,oil,taste,ice,onion,fresh,chopped,weed,garlic,tea,matzo,peel,salt,celery,slice,yellow,bun,clove,carrot,choppedsalt,eel,parsnip,veget,egg,pepper,whole,and,chop,dill,meal,c,chicken,,,,,,,,,,,,,,,,,,,,,,,,,,
258,brown,oil,ice,vanilla,syrup,tea,co,powder,de,sugar,extract,popcorn,baking,rice,cereal,king,veget,corn,acke,butter,pecan,crisp,c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
428,taste,ice,onion,juic,fresh,parsley,chopped,mustard,ju,tea,mayonnais,water,lemon,juice,salt,mayonnaise,green,fillet,tarragon,star,pepper,smoke,of,chop,black,butter,salmon,c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
424,taste,ice,juic,fresh,parsley,chopped,parsleysalt,seed,ju,trimmed,round,lemon,juice,salt,sesam,asparagu,pepper,and,chop,asparagus,sesame,black,butter,c,ground,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297,oil,crumbs,ice,rum,garlic,tea,powder,oregano,loin,de,dri,oliv,rice,rosemary,basil,bread,tenderloin,rose,c,pork,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215,oil,potato,tea,water,powder,de,sweet,baking,pie,pumpkin,flour,king,veget,c,ling,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335,chopped,vanilla,white,tea,candi,powder,her,de,sugar,salt,extract,baking,cherri,flour,king,cheese,cream,egg,chees,of,package,and,chop,butter,pecan,c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
493,oil,taste,ice,juic,fresh,parsley,chopped,ju,minc,garlic,white,tea,round,linguin,lemon,juice,de,peel,salt,broth,oliv,wine,past,zestsalt,basil,clove,shrimp,eel,pepper,package,zest,and,chop,black,pasta,butter,c,ling,chicken,ground,,,,,,,,,,,,,,,,,
186,oil,taste,ice,onion,garlic,co,round,bell,tomato,sausag,sausage,salt,oliv,puree,green,slice,pureesalt,rigatoni,cheese,link,clove,mozzarella,pure,ricotta,sage,chees,pepper,carton,package,and,black,beef,#NAME?,c,ground,,,,,,,,,,,,,,,,,,,,,,
256,ice,juic,ju,tea,thyme,round,leav,lemon,juice,dri,breast,basil,pepper,black,c,chicken,ground,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,vanilla,white,milk,tea,co,powder,de,sugar,extract,baking,cocoa,flour,king,egg,process,shortening,butter,shorten,c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
308,oil,taste,ice,onion,juic,chopped,ju,cube,white,round,leav,lemon,juice,de,salt,oliv,rosemary,bread,sprig,pepper,rose,whole,and,chop,black,#NAME?,c,chicken,ground,,,,,,,,,,,,,,,,,,,,,,,,,,,,
423,oil,chopped,garlic,tea,oregano,oliv,basil,gin,clove,chop,c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
425,chopped,nut,chocolate,cinnamon,vanilla,white,tea,co,round,powder,de,sugar,salt,extract,sweet,baking,chip,sour,cola,flour,semisweet,king,walnut,cream,egg,of,chop,butter,c,soda,chocol,ground,,,,,,,,,,,,,,,,,,,,,,,,,
28,taste,onion,fresh,parsley,chopped,vine,mustard,white,tea,water,round,bone,horseradish,tomato,de,sugar,salt,red,sauce,sauc,vinegar,rib,radish,ribs,cider,star,pepper,chop,black,beef,c,ground,,,,,,,,,,,,,,,,,,,,,,,,,
400,honey,milk,tea,water,powder,yeast,buttermilk,de,salt,red,flour,margarin,bread,margarine,butter,c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
282,vanilla,white,tartar,tea,sugar,salt,extract,baking,flour,king,cream,egg,of,butter,c,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184,white,tea,sugar,salt,baking,mash,bananas,flour,king,egg,banana,beaten,butter,c,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
416,chopped,nut,chocolate,vanilla,white,milk,tea,bar,co,powder,de,sugar,extract,sweet,baking,cola,flour,cake,king,walnut,egg,chop,gra,beaten,butter,c,chocol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,taste,ice,onion,fresh,chopped,minc,garlic,co,sausag,de,sausage,red,ziti,sauce,sauc,spaghetti,fat,sour,spinach,past,cheese,bun,broccoli,clove,carrot,mozzarella,cream,sage,chees,smoke,chop,turkey,pasta,c,,,,,,,,,,,,,,,,,,,,,,,
101,brown,oil,ice,allspic,chopped,vanilla,allspice,white,tea,co,round,spice,apple,de,sugar,peel,half,salt,extract,red,baking,flour,king,cream,eel,veget,appl,egg,half-and-half,of,and,chop,butter,raisin,pecan,c,soda,ground,,,,,,,,,,,,,,,,,,,
245,cranberri,ice,chocolate,dark,co,bran,berri,dri,sugar,brand,sweet,cereal,cola,flour,slice,spread,margarin,almond,sel,margarine,and,gra,grain,butter,c,chocol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
340,chopped,yolk,white,tea,sugar,salt,piece,pie,past,flour,almond,paste,egg,of,and,chop,butter,c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
321,oil,ice,onion,fresh,nut,minc,tea,water,co,bell,loin,de,sweet,red,sauce,piece,sauc,pie,green,rice,sour,sesam,slice,gin,tenderloin,broccoli,carrot,gingerHot,pepper,chestnut,ginger,and,sesame,#NAME?,c,pork,,,,,,,,,,,,,,,,,,,,,
86,white,tea,powder,de,sugar,salt,baking,mash,lowfat,fat,bananas,flour,king,cheese,cream,egg,chees,banana,c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
437,oil,barbecu,chopped,bar,co,bone,bell,sauce,sauc,boneless,green,breast,sheet,corn,pepper,package,barbecue,whole,chop,skinless,#NAME?,c,chicken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,oil,taste,cranberri,ice,onion,juic,fresh,parsley,chopped,nut,seed,ju,apricot,cube,zucchinis,co,juice,de,berri,dri,peel,oliv,zucchini,green,bun,eel,veget,squash,and,quinoa,chop,butternut,butter,stock,#NAME?,c,lime,,,,,,,,,,,,,,,,,,,,
459,oat,cube,milk,tea,bone,tin,piece,pie,boneless,breast,packet,star,acke,skinless,#NAME?,c,chicken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,white,milk,tea,water,powder,yeast,de,sugar,salt,flour,bread,of,butter,c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134,ice,garlic,tea,co,round,bell,powder,de,past,slice,cheese,broccoli,carrot,corkscrew,chees,pepper,of,gra,black,pasta,Cream,c,ground,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
286,brown,cinnamon,vanilla,tea,round,sugar,salt,extract,baking,mash,bananas,flour,firm,king,egg,banana,fir,acke,ripe,c,soda,ground,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
480,crumbs,ice,rum,juic,fresh,parsley,chopped,ju,minc,garlic,round,mushroom,lemon,juice,bread,cheese,room,clove,cream,sage,chees,of,package,chop,gra,c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,fire,fresh,bulk,roast,co,leav,tomato,sausag,de,sausage,red,ziti,sauce,sauc,past,basil,king,cheese,mozzarella,cooking,ricotta,egg,sage,chees,fir,pasta,c,pork,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,oil,nut,white,tea,water,yeast,berry,sugar,salt,pea,peanut,flour,bread,wheat,veget,blackberry,whole,black,butter,c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
319,vanilla,white,milk,tea,water,powder,lemon,de,sugar,salt,extract,baking,flour,king,egg,butter,raisin,c,hot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260,taste,ice,dress,onion,chopped,vine,mustard,vinegarsalt,salad,white,tea,bell,sugar,salt,celery,red,oliv,vinegar,seashell,green,past,slice,shell,shrimp,cream,star,pepper,dressing,package,and,chop,sea,black,pasta,c,,,,,,,,,,,,,,,,,,,,,,
389,oil,seasoning,taste,ice,juic,potato,ju,garlic,tea,water,lemon,juice,de,thighs,season,salt,red,oliv,thigh,sea,skinless,c,chicken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
246,oil,sherry,ice,fresh,nut,honey,seed,garlic,tea,water,co,bone,her,loin,de,reduced-sodium,sodium,peel,coleslaw,salt,pea,red,cornstarch,mix,sauce,piece,sauc,pie,boneless,root,rice,sesam,slice,gin,chili,broccoli,clove,eel,veget,star,corn,package,chestnut,ginger,and,garnish,sesame,garni,c,hot,pork,soy,,,,,
185,brown,yolk,dark,cinnamon,vanilla,white,tartar,tea,round,sugar,salt,extract,baking,flour,king,cream,yogurt,egg,of,plain,acke,butter,c,soda,ground,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
485,oil,taste,anis,seed,ju,roast,minc,anise,garlic,water,round,bone,bell,salt,oliv,boneless,green,flour,sesam,clove,pepper,chuck,and,sesame,black,beef,floursalt,c,ground,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,honey,milk,tea,co,round,powder,yeast,buttermilk,de,salt,red,powdercooking,vitamin,flour,king,gin,wheat,cooking,whole,ginger,spray,butter,c,ground,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,vanilla,white,milk,tea,water,co,powder,de,sugar,salt,extract,red,baking,evapor,flour,king,egg,shortening,beaten,butter,shorten,c,hot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,oil,white,tea,water,yeast,de,sugar,salt,flour,bread,veget,package,c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
366,seasoning,onion,potato,baby,roast,co,de,season,celery,red,mix,yellow,soup,carrot,cream,of,package,chuck,condens,sea,envelope,beef,c,stew,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
396,oil,ice,onion,chopped,potato,minc,garlic,cube,tea,water,thyme,co,round,leav,powder,de,dri,peel,salt,broth,cornstarch,meat,canola,flour,carrot,eel,veget,star,corn,pepper,and,chop,black,bay,beef,c,stew,ground,,,,,,,,,,,,,,,,,,,
139,potato,honey,milk,tea,water,flake,yeast,salt,mash,flour,margarin,wheat,egg,package,whole,margarine,beaten,c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,temperature,vanilla,white,milk,tea,powder,buttermilk,de,sugar,extract,baking,flour,king,room,egg,butter,c,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,ice,rum,seed,mayonnais,co,tomato,de,red,mayonnaise,Salad,sour,lettuc,lettuce,gin,bacon,crumbl,cream,packet,and,acke,c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
278,vine,white,de,vinegar,dividedMcCormick,egg,c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,oil,crumbs,taste,dress,onion,rum,chopped,potato,garlic,co,peel,season,salt,celery,mix,oliv,zucchini,bread,sel,eel,dressing,package,and,chop,sea,coarse,c,ranch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
420,oil,chopped,nut,cinnamon,vanilla,white,tea,round,powder,buckwheat,de,sugar,salt,extract,baking,zucchini,flour,king,walnut,wheat,veget,egg,chop,gra,c,soda,ground,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,oil,fresh,trimmed,co,salt,sesam,asparagu,asparagus,sesame,coarse,c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,oil,onion,fresh,parsley,serrano,chopped,seed,lengthwise,garlic,co,bell,tomato,de,peel,half,red,meat,crabmeat,container,chili,clove,eel,veget,pepper,and,chop,c,crab,lime,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225,vanilla,white,milk,tea,powder,de,sugar,extract,baking,flour,king,almond,egg,of,beaten,butter,c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,oil,coconut,nut,vine,honey,cinnamon,vanilla,nutmeg,tea,co,round,apple,powder,de,salt,extract,baking,mash,vinegar,bananas,flour,king,almond,cooking,cider,appl,egg,banana,beaten,spray,c,ground,,,,,,,,,,,,,,,,,,,,,,,,,
436,brown,oil,sherry,ice,onion,lentil,fresh,chopped,vine,minc,garlic,balsam,tea,low-sodium,water,thyme,tomato,her,sodium,salt,broth,celery,sauce,oliv,sauc,vinegar,green,leaf,clove,carrot,sprig,kosher,veget,chop,bay,c,chicken,,,,,,,,,,,,,,,,,,,,
363,oil,ice,onion,juic,ju,minc,garlic,tea,thyme,leav,mushroom,bell,lemon,tomato,juice,dri,season,salt,red,oliv,zucchini,slice,basil,sheet,cheese,room,clove,chees,pepper,of,whole,gra,sea,#NAME?,c,,,,,,,,,,,,,,,,,,,,,,
492,chocolate,vanilla,oat,white,tea,co,powder,air,tin,de,sugar,salt,extract,sweet,red,baking,piece,pie,cola,flour,semisweet,king,gin,almond,cookie,sel,Topping,egg,of,granul,and,gra,candy,butter,c,chocol,,,,,,,,,,,,,,,,,,,,,
107,ice,juic,ju,vanilla,tea,co,juice,sugar,salt,extract,flour,orang,orange,egg,butter,c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,onion,fresh,chopped,cilantro,potato,minc,garlic,cube,milk,co,bell,red,green,clove,egg,pepper,package,chop,#NAME?,c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
369,honey,milk,tea,round,powder,yeast,de,salt,vitamin,flour,gin,bread,ginger,butter,c,ground,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135,oil,chopped,white,milk,tea,buttermilk,sugar,salt,baking,mash,bananas,flour,king,veget,egg,banana,chop,beaten,butter,pecan,c,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,temperature,nut,vanilla,nutmeg,white,tea,round,sugar,extract,flour,cake,almond,cheese,room,cream,egg,chees,package,butter,c,ground,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
479,arugula,baby,garlic,tea,leav,bone,thighs,season,salt,liver,red,spinach,thigh,clove,sea,c,chicken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295,oil,ice,seed,tea,wing,lemon,de,dri,salt,oliv,paprika,slice,tarragon,pepper,whole,and,black,c,chicken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
303,oil,taste,onion,fresh,chopped,nut,stem,round,mushroom,pine,salt,oliv,oilsalt,green,room,crimini,pepper,and,chop,black,c,ground,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,oil,ice,pineapple,juic,nut,ju,water,co,bone,apple,juice,pine,sweet,sauce,piece,sauc,pie,boneless,sour,breast,pineappl,size,veget,appl,and,skinless,c,chicken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,oil,chopped,nut,white,tea,sugar,salt,baking,mash,bananas,flour,king,walnut,veget,egg,banana,chop,ripe,c,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197,oil,seasoning,barbeque,roast,tea,bar,co,bone,season,roll,broth,liquid,sauce,oliv,sauc,boneless,king,cooking,split,smoke,chuck,spray,sea,beef,c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210,mustard,honey,fatRub,garlic,trimmed,tea,water,powder,loin,de,sweet,red,sauce,sauc,paprika,paprikaBaste,fat,sour,yellow,tenderloin,chili,star,of,and,c,pork,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,brown,fresh,vine,white,tea,round,sausag,dri,sugar,sausage,sauce,sauc,vinegar,ketchup,cracker,egg,sage,beaten,acke,meal,rack,c,pork,ground,soy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
253,oil,taste,onion,parsley,chopped,fluid,white,co,bone,celery,red,ham,oliv,container,yellow,bun,carrot,choppedSalt,veget,bean,pepper,smoke,package,and,chop,stock,c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
430,oil,ice,fresh,chopped,cilantro,chorizo,potato,anis,garlic,tea,co,lemon,de,salt,red,oliv,slice,shell,clove,shrimp,corn,and,chop,butter,c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,seasoning,taste,steak,onion,ju,roast,tea,water,thyme,dri,season,salt,red,mix,wine,rosemary,soup,packet,rose,package,acke,sea,beef,c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,oil,taste,potato,cinnamon,cube,tea,cross,co,pepperSea,round,peel,salt,sweet,oliv,bacon,eel,pepper,and,black,butter,#NAME?,c,ground,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
267,crumbs,rum,parsley,seed,flax,bone,dri,season,boneless,flour,breast,bread,cheese,egg,chees,gra,beaten,sea,skinless,butter,meal,c,chicken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
422,ice,onion,potato,milk,tea,co,round,nonfat,de,salt,red,baking,fat,green,sour,slice,king,cheese,bacon,cream,chees,pepper,black,c,ground,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
399,taste,potato,round,salt,baking,sauce,sauc,king,gin,pepper,of,softenedFrank,and,black,butter,rub,c,hot,ground,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
355,brown,ice,juic,fresh,chopped,nut,cinnamon,ju,white,tea,co,round,powder,lemon,juice,de,sugar,salt,baking,flour,orang,king,sel,carrot,walnut,wheat,orange,egg,of,whole,zest,chop,gra,acke,butter,raisin,coarse,c,ground,,,,,,,,,,,,,,,,,,
391,white,tea,water,yeast,de,sugar,salt,flour,egg,package,rise,butter,c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346,cranberri,ice,juic,ju,oat,white,tea,co,powder,lemon,juice,de,berri,dri,sugar,salt,baking,mash,bananas,sour,flour,king,cooking,cream,egg,banana,ripe,butter,c,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,ice,temperature,juic,avocado,seed,ju,milk,co,lemon,crust,juice,de,peel,sweet,red,ham,mash,pie,cheese,cracker,room,whip,cream,eel,chees,avocados,package,and,gra,acke,ripe,condens,rack,graham,c,lime,,,,,,,,,,,,,,,,,,,,,
243,chopped,cinnamon,white,tea,water,round,powder,de,sugar,salt,baking,mash,bananas,flour,king,clove,egg,banana,shortening,chop,shorten,pecan,c,soda,ground,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298,salsa,ice,onion,chopped,white,water,co,bone,mushroom,de,red,boneless,rice,breast,soup,cheese,room,cream,chees,of,chop,condens,skinless,c,chicken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,oil,cranberri,onion,chopped,vine,mustard,honey,apricot,tea,bar,co,barley,her,de,berri,dri,salt,pea,liver,red,oliv,vinegar,cherri,almond,sel,pearl,cider,star,chop,raisin,coarse,c,pear,,,,,,,,,,,,,,,,,,,,,,,,
96,taste,ice,chipotl,fresh,chopped,potato,tea,co,powder,oregano,tomato,cumin,de,dri,peel,salt,sweet,sauce,sauc,chip,cocoa,chipotle,chili,pepperssalt,eel,cascabel,bean,corn,pepper,carton,chile,adobo,and,chop,black,c,chicken,,,,,,,,,,,,,,,,,,,,
9,chocolate,co,sweet,mix,chip,cola,pud,semisweet,cake,egg,package,c,chocol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254,fresh,garlic,white,tea,leav,powder,de,salt,basil,almond,cheese,egg,chees,whole,gra,acke,c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
441,ice,juic,fresh,chopped,ju,tea,round,cucumb,lemon,juice,cucumber,cheese,cream,sprig,chees,pepper,smoke,of,zest,chop,black,dill,salmon,#NAME?,c,ground,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
491,oil,cranberri,nut,cinnamon,nutmeg,white,tea,round,powder,lemon,de,berri,dri,sugar,salt,extract,red,baking,zucchini,flour,orang,king,gin,clove,veget,orange,egg,ginger,zest,c,soda,ground,,,,,,,,,,,,,,,,,,,,,,,,,
98,ice,onion,chopped,barbeque,bar,tortilla,round,bell,tomato,de,red,sauce,sauc,chip,green,egg,pepper,chile,chop,bottle,beef,c,ground,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,oil,ice,onion,rum,fresh,chopped,cinnamon,minc,garlic,tea,thyme,co,round,heavy,apple,peel,season,salt,oliv,root,puree,pumpkin,green,sour,slice,gin,bacon,crumbl,clove,cream,eel,pure,appl,pepper,ginger,and,chop,sea,black,c,ground,,,,,,,,,,,,,,,,
386,taste,ice,fresh,blend,milk,water,round,bone,de,salt,red,piece,pie,boneless,dough,rice,breast,soup,cheese,size,cream,biscuit,chees,pepper,of,and,skinless,black,c,chicken,ground,,,,,,,,,,,,,,,,,,,,,,,,,,
466,ice,onion,rum,chopped,tea,water,co,round,cumin,oliv,paprika,green,yellow,king,gin,almond,pepper,stuf,chop,black,c,couscou,hot,chicken,ground,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,ice,juic,vine,honey,ju,minc,garlic,balsam,tea,water,co,juice,loin,de,cornstarch,sauce,sauc,vinegar,orang,tenderloin,marmalad,concentrate,orange,star,corn,marmalade,c,pork,soy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
429,crumbs,ice,onion,rum,fresh,parsley,chopped,bulk,stem,minc,garlic,tea,mushroom,sausag,de,sausage,bread,cheese,room,sage,chees,chop,gra,c,hot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
498,oil,white,tea,water,yeast,de,sugar,salt,oliv,flour,bread,package,c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
342,oil,taste,fresh,garlic,dri,oliv,rosemary,gin,clove,sprig,rose,c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
193,oil,taste,fresh,garlic,tea,flake,leav,salt,red,oliv,rosemary,almond,clove,sprig,pepper,rose,sea,c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
304,cayenne,crumbs,onion,rum,chopped,vine,garlic,milk,tea,round,powder,nonfat,tomato,de,sugar,salt,paprika,fat,vinegar,cayenn,evapor,pita,bread,pepper,chop,black,beef,c,ground,,,,,,,,,,,,,,,,,,,,,,,,,,,,
239,seasoning,ice,onion,minc,milk,tea,co,de,dri,season,salt,red,ham,cheese,mozzarella,egg,chees,sea,c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
455,cayenne,ice,onion,vine,barbeque,garlic,tea,bar,round,powder,de,salt,sauce,sauc,paprika,vinegar,cayenn,rice,clove,pepper,whole,black,c,chicken,ground,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,chopped,mustard,honey,garlic,tea,loin,de,sauce,piece,sauc,pie,tenderloin,star,chop,#NAME?,c,pork,soy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275,oil,taste,ice,onion,rum,juic,fresh,parsley,chopped,nut,mustard,seed,ju,minc,tea,co,round,leav,cucumb,lemon,tomato,her,juice,cherry,de,peel,feta,broth,shallot,oliv,green,cucumber,slice,cheese,crumbl,eel,choppedSalt,veget,star,chees,pepper,mint,and,chop,black,c,ground,,,,,,,,,,
25,taste,fresh,minc,garlic,trimmed,lemon,half,salt,green,snap,clove,bean,peppersalt,pepper,and,butter,c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
265,crumbs,ice,rum,fresh,chopped,nut,duck,white,tea,thyme,round,leav,mushroom,dri,salt,sweet,liver,paprika,slice,bread,room,pistachio,egg,pepper,whole,chop,butter,c,chicken,ground,,,,,,,,,,,,,,,,,,,,,,,,,,,
394,ice,mustard,apricot,white,co,bone,de,boneless,rice,orang,marmalad,orange,star,marmalade,chop,preserv,#NAME?,c,pork,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
287,ice,onion,mustardRed,chopped,mustard,potato,round,her,pea,bunsCelery,spearsYellow,flour,slice,bun,star,chop,pickl,c,hot,ground,pear,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
